id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
9.90685E+17,https://twitter.com/Rob43467947/status/990684696223739904,Sun Apr 29 20:10:12 +0000 2018,2018-04-29 20:10:12+00:00,Rob43467947,"RT @twfreedom50: @michelleisawolf Your attempt at humor fell flat at the #WHCD
Please crawl back under your rock you share with @kathygriff…",retweet,,WHCD,,,0,,,,en,,,7,9.90612E+17,twfreedom50,8.08669E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8.9708E+17,Mon Aug 14 13:00:12 +0000 2017,FALSE,"I WILL FOLLOW BACK ALL PATRIOTS,
I AM EVERYTHING THE LIB-TURDS HATE. 😁 GOD,FREEDOM,GUNS,NRA.
PRO-LIFE,FAMILY,DOGS,FRIENDS,DJT, MAGA AND KAG. BOOM!!!!!",12721,5653,5909,6,"Wisconsin, USA",TRUMPSTER ROB BOT,12469,,,FALSE
9.90685E+17,https://twitter.com/blackthornhill/status/990684644474540033,Sun Apr 29 20:09:59 +0000 2018,2018-04-29 20:09:59+00:00,blackthornhill,"@michelleisawolf @morningmika 
Elites Have Spoken:can't comment on eyeshdw of 1 who lies 2 taxpayers thru a grin 4 a fake-tanned oligarch because...she's a woman.(translate:we have to see her at parties)Behold ur daily reminder why Dems tanked.
#thoughtco",reply,,thoughtcontrol WHCD,,,0,michelleisawolf,9.9061E+17,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",72995214,Thu Sep 10 00:28:01 +0000 2009,FALSE,"Triggered by class inequality & anti-worker foolishness.  *👐 off Lake Erie*
M.S., Ethics.           Build/Farm/Bake/Tell a Story
          💙Scot💙",3213,137,367,0,"Ohio, USA",RustBeltRacon🔩eur,2102,Atlantic Time (Canada),,FALSE
9.90685E+17,https://twitter.com/FrecklesXX20/status/990684630838722560,Sun Apr 29 20:09:56 +0000 2018,2018-04-29 20:09:56+00:00,FrecklesXX20,RT @AWorldOutOfMind: @michelleisawolf Michelle Wolf Sarah Huckabee Sanders #WHCD https://t.co/j4zORCDUys,retweet,,WHCD,,https://twitter.com/AWorldOutOfMind/status/990681086069018624,0,,,,en,,FALSE,1,9.90683E+17,AWorldOutOfMind,2258357868,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8.03979E+17,Wed Nov 30 15:08:12 +0000 2016,FALSE,"💜DOGS RULE🐕DARE TO THINK FOR YOURSELF⚛️💙Animals💕Paleontology💛 Psych RN♀
🔶LEARN & TEACH on TRUMP's PATHOLOGY➡️MOST DANGEROUS MAN IN WORLD🔶#DutyToWarn🌊Ω",79244,1083,883,28,"Rio Grand Valley, NM",Freckles 20🐕,91643,,,FALSE
9.90685E+17,https://twitter.com/shelbycat03/status/990684525268226048,Sun Apr 29 20:09:31 +0000 2018,2018-04-29 20:09:31+00:00,shelbycat03,"RT @twfreedom50: @michelleisawolf Your attempt at humor fell flat at the #WHCD
Please crawl back under your rock you share with @kathygriff…",retweet,,WHCD,,,0,,,,en,,,7,9.90612E+17,twfreedom50,8.08669E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1961611543,Tue Oct 15 00:36:45 +0000 2013,FALSE,I'M RESPONSIBLE 4 WHAT I SAY. I'M NOT RESPONSIBLE 4 WHAT YOU UNDERSTAND.  I'M  💯% 4TRUMP ♥4🕆 PRO~LIFE & 2A #FibroWarrior,39715,7824,7021,8,A Red heart in a Blue state,Shelbycat,47567,,http://gab.ai/shelbycat007,FALSE
9.90684E+17,https://twitter.com/Rodan23/status/990684462055800832,Sun Apr 29 20:09:16 +0000 2018,2018-04-29 20:09:16+00:00,Rodan23,"@michelleisawolf I’m a new follower, and I think you are terrific. I thought your set at the #WHCD was spot on and a real truth to power moment. No wonder feathers are ruffled. Keep up the good work.",original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",17246306,Sat Nov 08 05:56:17 +0000 2008,FALSE,"Beaconette, bicycle commuter, banjo festivarian",2030,78,375,2,Seattle,Ronna Dansky,1721,Pacific Time (US & Canada),,FALSE
9.90684E+17,https://twitter.com/Noid68/status/990684334049837057,Sun Apr 29 20:08:45 +0000 2018,2018-04-29 20:08:45+00:00,Noid68,"RT @chunkled: @michelleisawolf was fucking fantastic.
JFC, make that the last fucking #WHCD.
Everbody gets all dressed up to sit and act li…",retweet,,WHCD,,,0,,,,en,,,9,9.90658E+17,chunkled,887946728,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1279358083,Tue Mar 19 02:40:34 +0000 2013,FALSE,If I'm Following You & You're Following Me: Who's The Leader? 🏳️‍🌈 #WhereAreWeGoing #AreWeThereYet #TheResistance,47934,1073,2115,12,ND,Dion,17713,,,FALSE
9.90684E+17,https://twitter.com/DCLeftBound/status/990684316786151426,Sun Apr 29 20:08:41 +0000 2018,2018-04-29 20:08:41+00:00,DCLeftBound,@michelleisawolf I just watched your bit on #WHCD    ------ IT. WAS. AMAZING.,reply,,WHCD,,,3,michelleisawolf,9.90433E+17,267856525,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",285115257,Wed Apr 20 15:14:44 +0000 2011,FALSE,Conservatives are wrong.,15275,246,1621,10,"Washington, DC",Lefty,3488,America/Detroit,,FALSE
9.90684E+17,https://twitter.com/arestlessnative/status/990684242861592577,Sun Apr 29 20:08:24 +0000 2018,2018-04-29 20:08:24+00:00,arestlessnative,@michelleisawolf for what little my opinion is worth. Excellent set at the #whcd in front of a tough crowd where you took no prisoners and gave no fucks. Bravo 👏,original,,whcd,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",620429733,Wed Jun 27 21:12:33 +0000 2012,FALSE,Even a broken clock is right twice a day. I am not a clock!,1779,654,1480,11,"Scotland, UK",Ross McPhee,2036,Edinburgh,,FALSE
9.90684E+17,https://twitter.com/CPD_AK/status/990684218228400128,Sun Apr 29 20:08:18 +0000 2018,2018-04-29 20:08:18+00:00,CPD_AK,"@michelleisawolf Only people who think @PressSec is ugly assumed those jokes were digs about her appearance. Sarah looked very pretty at #WHCD in a beautiful blue dress, with her hair swept up. I understood the jokes as they were intended - commentary on ",reply,,WHCD FakeOutrage CheckYourself,,,1,michelleisawolf,9.9061E+17,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1450540740,Thu May 23 04:46:19 +0000 2013,FALSE,"Decent human being. Used to think 45 was only crazy, now know he is also evil and threatens our very existence. #Resist Bot-blocking is my superpower.",16252,210,507,1,"Alaska, USA",Alyeska Cat ❄️💜🇺🇸🍎🌊,30349,,http://trumpisnotabovethelaw.org,FALSE
9.90684E+17,https://twitter.com/malkavianmanda/status/990684089081475073,Sun Apr 29 20:07:47 +0000 2018,2018-04-29 20:07:47+00:00,malkavianmanda,"@michelleisawolf needs a huge SHOUT OUT! Listen to the media AND the pundits snowflake out over TRUTH! Screw those whiny old white men, crying about being called on lies. Nice doesn't mean changing facts. Ever. #politics #WHCD #whcd2018",original,,politics WHCD whcd2018,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3021536545,Sun Feb 15 17:44:25 +0000 2015,FALSE,Co-founder and Director of Communications 360 self Non Profit,644,36,140,4,san bernardino county Ca,amanda paffenroth,2418,,,FALSE
9.90684E+17,https://twitter.com/DeplorableCour1/status/990684083108958208,Sun Apr 29 20:07:46 +0000 2018,2018-04-29 20:07:46+00:00,DeplorableCour1,@michelleisawolf you are not funny but you are ugly inside and out. #WHCD,original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",631974136,Tue Jul 10 13:13:02 +0000 2012,FALSE,"Gawgia 🍑, #AmericaFirst #MyPresidentTrump",23,242,642,11,,DeplorableCourtney,2596,,,FALSE
9.90684E+17,https://twitter.com/4realmzbrown/status/990683979186663427,Sun Apr 29 20:07:21 +0000 2018,2018-04-29 20:07:21+00:00,4realmzbrown,"@michelleisawolf Bih, you brought it last night at the #WHCD! The roast was real hot, tender with a side vegetables and red skin potatoes. Keep speaking facts and letting their asses have it!",original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",15335358,Sun Jul 06 20:24:47 +0000 2008,FALSE,Uncensored and Uncompromising!,7991,406,1200,2,"Detroit, MI",Miss Brown,6026,Eastern Time (US & Canada),,FALSE
9.90684E+17,https://twitter.com/thumperjoe1/status/990683911641600002,Sun Apr 29 20:07:05 +0000 2018,2018-04-29 20:07:05+00:00,thumperjoe1,@michelleisawolf And you just used the #WHCD to burn your career I’m am going to contact Netflix and demand they cancel your show or lose my business then I will urge all my followers to do the same and I will urge them to urge their followers to do the,reply,,WHCD,,,0,michelleisawolf,9.9061E+17,267856525,en,,,0,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",8.6786E+17,Thu May 25 21:49:37 +0000 2017,FALSE,🇺🇸first🇮🇹second #MAGAIllinois 👮lives matter antifa=terrorist Trump sent to save us from #libtardlogic 💖🎶breaks formally antfahntrjoe,14092,3428,3481,21,,Joeschmo,15201,Pacific Time (US & Canada),,FALSE
9.90684E+17,https://twitter.com/jdavis0403/status/990683734348267520,Sun Apr 29 20:06:22 +0000 2018,2018-04-29 20:06:22+00:00,jdavis0403,@michelleisawolf You killed it. Fuck the haters. #WHCD,original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",827282413,Sun Sep 16 15:25:37 +0000 2012,FALSE,,116,49,32,9,,Joe Davis,1548,,,FALSE
9.90684E+17,https://twitter.com/JBurlesonPhotos/status/990683654870331392,Sun Apr 29 20:06:03 +0000 2018,2018-04-29 20:06:03+00:00,JBurlesonPhotos,@michelleisawolf well done. #whcd,original,,whcd,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",92098944,Mon Nov 23 19:53:59 +0000 2009,FALSE,"Photographer, Adventurer, Travel Expert, Beach and Mountains. Live your life to the fullest.",17,61,151,4,Colorado,Jay Burleson,152,Mountain Time (US & Canada),http://www.facebook.com/jayburlesonphotography,FALSE
9.90683E+17,https://twitter.com/liberalvixen/status/990683458358804480,Sun Apr 29 20:05:17 +0000 2018,2018-04-29 20:05:17+00:00,liberalvixen,"@michelleisawolf thanks for this last night. I loved your set, and the next time you perform in The OC, I'll buy tickets for my entire family. #whcd https://t.co/kYRyhUECIY",original,,whcd,https://twitter.com/liberalvixen/status/990683458358804480/photo/1,,1,michelleisawolf,,267856525,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",288902601,Wed Apr 27 17:13:48 +0000 2011,FALSE,"Intellectual Property, Green Tech Attorney; PhD chemist, fierce progressive; baseball fan; frequently seen laughing and enjoying life; vegetarian. Sassy.",10119,1323,2734,64,"Orange County, CA",liberalvixen,19577,,,FALSE
9.90683E+17,https://twitter.com/Drewby1028/status/990683240221392896,Sun Apr 29 20:04:25 +0000 2018,2018-04-29 20:04:25+00:00,Drewby1028,@michelleisawolf not only shows what happens when the name callers get a taste of their own medicine but she also chases it down with a ton of laughs.  My thighs hurt from slapping them so much.  Bravo. #WHCD,original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1519906136,Sat Jun 15 17:01:13 +0000 2013,FALSE,"co-creator/writer Good Luck Charlie, a deltiologist who loves music, sports, animals, photography, scotch & coffee. Now look up deltiology.",742,122,63,2,,Drew Vaupen,751,,,FALSE
9.90683E+17,https://twitter.com/AWorldOutOfMind/status/990683015692148736,Sun Apr 29 20:03:31 +0000 2018,2018-04-29 20:03:31+00:00,AWorldOutOfMind,@michelleisawolf Michelle Wolf Sarah Huckabee Sanders #WHCD https://t.co/j4zORCDUys,quote,,WHCD,,https://twitter.com/AWorldOutOfMind/status/990681086069018624,1,michelleisawolf,,267856525,en,,FALSE,1,9.90681E+17,AWorldOutOfMind,2258357868,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2258357868,Mon Dec 23 02:24:45 +0000 2013,FALSE,"What Is The Nature Of Reality? #atheist #science 
Don't believe, think!
Hacking my own mind.

NOTE: If you like Trump or the GOP, move along. #Progressive",151835,10862,9671,283,USA,Saint Brian The Godless,312057,Eastern Time (US & Canada),http://salviaspace.blogspot.com/,FALSE
9.90683E+17,https://twitter.com/EXOTICVIV/status/990683015226376192,Sun Apr 29 20:03:31 +0000 2018,2018-04-29 20:03:31+00:00,EXOTICVIV,@michelleisawolf You where Hilarious at the #WHCD everyone who's crying about your jokes need to grow up and understand you'r a #comedian if you do not wan't to be called out then sit at home and do not attend #whiners #allingoodfun,original,,WHCD comedian whiners allingoodfun,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",42820343,Wed May 27 05:06:32 +0000 2009,FALSE,BARTENDRESS/ MANAGER/ MIXOLOGIST EXTRODINAIR AT THE NEW PAT'S COCKTAILS A MIXOLOGY BAR - LOOK FOR ME ON BAR RESCUE'S 2014 SEASON,1329,913,252,14,"iPhone: 34.173386,-118.379745",Vivian Rubio,3587,Pacific Time (US & Canada),,FALSE
9.90683E+17,https://twitter.com/CnservativeProf/status/990682969277915138,Sun Apr 29 20:03:20 +0000 2018,2018-04-29 20:03:20+00:00,CnservativeProf,@michelleisawolf Pretty despicable how the left spews about “lifting women up” and yet you stood up at the #WHCD and did the exact opposite. The likes of you leftist bigots should practice what you preach. We all see right through the hypocrisy and yo,reply,,WHCD youcantbetrusted,,,0,michelleisawolf,9.90484E+17,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",429490163,Tue Dec 06 01:27:41 +0000 2011,FALSE,"Veteran & Professor. It's time to support Life, Liberty & the Pursuit of Happiness.",3822,342,1068,1,United States,ConservativeProf,4170,,,FALSE
9.90683E+17,https://twitter.com/nose4rose/status/990682948574810112,Sun Apr 29 20:03:15 +0000 2018,2018-04-29 20:03:15+00:00,nose4rose,"@michelleisawolf You killed it, girl! Well done! #WHCD",original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2369335423,Sun Mar 02 20:03:11 +0000 2014,FALSE,"Watching TV since 1953                                            -Jersey Okie - Caregiver - Humor me #TooJerseyforOklahoma            
#TooOkieforNJ",12867,103,503,3,"Bixby, OK",Mary Ann Lissau,3594,,,FALSE
9.90683E+17,https://twitter.com/SEFLMom/status/990682819839102977,Sun Apr 29 20:02:44 +0000 2018,2018-04-29 20:02:44+00:00,SEFLMom,"@michelleisawolf been following you since #edfringe. After last night, so is my husband. You killed it at #WHCD",original,,edfringe WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",26003178,Mon Mar 23 13:49:14 +0000 2009,FALSE,,2897,51,285,1,"McLean, Va",Leianne Al-Khafaji,764,Eastern Time (US & Canada),,FALSE
9.90683E+17,https://twitter.com/panhandleprims/status/990682748326051840,Sun Apr 29 20:02:27 +0000 2018,2018-04-29 20:02:27+00:00,panhandleprims,"@michelleisawolf whn conservatives leave the room 
b/c they r “uncomfortable” or spend the whole entire next day talking about u.tht means YOU sister r winning Bigly..why were the right wing p*ssy grabbing supporters watching #WHCD anyways. Wasn’t t",original,,WHCD,,,1,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.76908E+17,Fri Sep 16 22:17:34 +0000 2016,FALSE,"mom, 🐕 lover,cosmetologist , #Orioles, #Md,Resisting the 🍊 f’er until he's gone. 🖕🏼Trump #VoteBlue, blocked by GovHuckabee,,💗F 💣’s #Blue🌊",68432,2762,2359,38,"Hagerstown, MD",❄️🍊The_Deplorons 🤬🇺🇸,70125,,http://thedailykos.com/blog/LiberatedDem,FALSE
9.90683E+17,https://twitter.com/TonyVismor/status/990682614787919872,Sun Apr 29 20:01:56 +0000 2018,2018-04-29 20:01:56+00:00,TonyVismor,@michelleisawolf reprehensible #WHCD.  No excuse or justification for such behavior toward @PressSec .  #PartOfTheProblem,original,,WHCD PartOfTheProblem,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",65153861,Wed Aug 12 20:41:22 +0000 2009,FALSE,"Follower of Jesus, Husband of Trisha, Dad of Chandler and Taylor, Pastor of Grace Fellowship Church...ORU M.Div. graduate!",133,298,92,2,,Tony Vismor,924,Eastern Time (US & Canada),,FALSE
9.90682E+17,https://twitter.com/Uncle__Jazz/status/990682425989754883,Sun Apr 29 20:01:11 +0000 2018,2018-04-29 20:01:11+00:00,Uncle__Jazz,@michelleisawolf don't listen to all these haters.  Your set last night was fanfuckintastic.  Keep on keepin' on. #WHCD,original,,WHCD,,,1,michelleisawolf,,267856525,en,"Silver Spring, MD",,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3308239586,Thu Aug 06 23:07:07 +0000 2015,FALSE,"Activist DC Teacher working to build our Union for the betterment of students, families, and teachers in every Ward.  Fighting #BeyondResistance.",2579,173,267,11,"Silver Spring, MD",Uncle Jazz 🌹,2659,,,FALSE
9.90682E+17,https://twitter.com/MissBartmirth/status/990682380557082624,Sun Apr 29 20:01:00 +0000 2018,2018-04-29 20:01:00+00:00,MissBartmirth,"RT @ByeByeObama1: @michelleisawolf decided to attack a beloved Sarah Huckabee Sanders last night at the #WHCD 

Was the bit by #MichelleWol…",retweet,,WHCD,,,0,,,,en,,,73,9.90554E+17,ByeByeObama1,7.47056E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",931103167,Wed Nov 07 03:08:37 +0000 2012,FALSE,American and proud of it. Old enough to have lived the American dream. My husband is a LEGAL immigrant and Believes that America is a great country!,28966,1159,1121,27,East Coast USA,Mrs Brand,31308,Eastern Time (US & Canada),,FALSE
9.90682E+17,https://twitter.com/sunshine2yall/status/990682337343082497,Sun Apr 29 20:00:49 +0000 2018,2018-04-29 20:00:49+00:00,sunshine2yall,@michelleisawolf thank you for not backing down and grabbing the whole GDworld by the pussy!!  Somebody needed to say EVERYTHING YOU said laat night!!#WHCD 🤗🤗🤗🤗🤗🤗,original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",159366947,Fri Jun 25 05:13:23 +0000 2010,FALSE,You wouldn't believe me if I told you,1116,28,213,0,the coast,Lynda Hodge,570,,,FALSE
9.90682E+17,https://twitter.com/nicejackson/status/990682207030165504,Sun Apr 29 20:00:18 +0000 2018,2018-04-29 20:00:18+00:00,nicejackson,@michelleisawolf exposed fact to people who live in fantasy on a comedic platform. I❤❤❤it all if you didn't remember we live in #America #WHCD #Trumpisbroke https://t.co/bAvzGEnw04,quote,,America WHCD Trumpisbroke,,https://twitter.com/rosalita2740/status/990680802542391296,0,michelleisawolf,,267856525,en,,FALSE,0,9.90681E+17,rosalita2740,38184592,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",220144458,Fri Nov 26 22:30:46 +0000 2010,FALSE,Be in love with compassion. God first❤,3329,1478,2659,62,"Portland, Oregon",YawehEternal,31905,America/Los_Angeles,,FALSE
9.90682E+17,https://twitter.com/YingyingKooyman/status/990682004705361920,Sun Apr 29 19:59:30 +0000 2018,2018-04-29 19:59:30+00:00,YingyingKooyman,"@michelleisawolf thank you  calling out  @PressSec for being a flagrant and calculated liar. I don’t know the purpose of #Sander’s press briefings except to make up shit and cover for @realDonaldTrump, and not to be the source of information, like the",quote,,Sander WHCD,,https://twitter.com/twittermoments/status/990440569338904576,0,michelleisawolf,,267856525,en,,FALSE,0,9.90441E+17,TwitterMoments,3260518932,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2244525164,Fri Dec 13 21:27:36 +0000 2013,FALSE,Foreign-born American 🇵🇭 🇺🇸,10983,328,449,11,"Bay Area, CA",Yingying Kooyman,4265,,,FALSE
9.90682E+17,https://twitter.com/Damion1977/status/990681975584448512,Sun Apr 29 19:59:23 +0000 2018,2018-04-29 19:59:23+00:00,Damion1977,"@michelleisawolf Loved you at the #WHCD.. I LOLed and, yes, I even cringed a couple times..which is what SHOULD happen. A comic's job is not only to make us laugh. Thought provocation is also on the list of duties expected. Kudos! You are officially in th",original,,WHCD,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",431675331,Thu Dec 08 15:20:52 +0000 2011,FALSE,A man about his business..,7051,45,158,3,Upstate NY,Damion Germain,1035,,,FALSE
9.90682E+17,https://twitter.com/Trump2032/status/990681891740073984,Sun Apr 29 19:59:03 +0000 2018,2018-04-29 19:59:03+00:00,Trump2032,"@michelleisawolf pulled a @KathyGriffin last night at the #WhiteHouseCorrespondentsDinner (#WHCD) and succeeded in getting Democrats to hate her.

#UnfunnyWhiteChickInBlackFace",original,,WhiteHouseCorrespondentsDinner WHCD UnfunnyWhiteChickInBlackFace,,,0,michelleisawolf,,267856525,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1360392902,Wed Apr 17 21:22:52 +0000 2013,FALSE,"Staunch Pres Trump defender thru my passive aggressive tweets.
Follow Me & I'll Follow You back! 
FB: @ScottBaio @MrsScottBaio @JamesRosenTV @RyanAFournier",640,502,1034,1,,Bob Angel,3652,Pacific Time (US & Canada),,FALSE
9.90682E+17,https://twitter.com/pavlovlover/status/990681676287115264,Sun Apr 29 19:58:12 +0000 2018,2018-04-29 19:58:12+00:00,pavlovlover,RT @Lady_Star_Gem: @michelleisawolf joked at #WHCD where that's what you're supposed to make jokes about currents events &amp; roast serious pe…,retweet,,WHCD,,,0,,,,en,,,203,9.90618E+17,Lady_Star_Gem,19943886,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",44301489,Wed Jun 03 05:30:56 +0000 2009,FALSE,"An über passionate appreciator of music, film, food, books, nature, and martial arts. That's me. #StandStrongAgainstWhatsWrong #FollowBackResistance #BlueWave🌊",79353,2979,2496,34,I am here and you are not.,🌊~=Ladyβug=~🌊,52925,America/Phoenix,,FALSE
9.90682E+17,https://twitter.com/ShowtimeGigolos/status/990681565331050496,Sun Apr 29 19:57:45 +0000 2018,2018-04-29 19:57:45+00:00,ShowtimeGigolos,RT @MarklenKennedy: @michelleisawolf I thought @michelleisawolf did a perfect job trying to look like #debbiewassermanschultz after a gangb…,retweet,,debbiewassermanschultz,,,0,,,,en,,,1,9.90679E+17,MarklenKennedy,26969381,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",264827788,Sat Mar 12 14:35:31 +0000 2011,FALSE,Gigolos is about the lives of five male escorts in Las Vegas. Following them through their daily lives and interactions with clients. Airs worldwide on Showtime,3837,10216,109,24,Official Gigolos Twitter ,Gigolos on Showtime,3908,Pacific Time (US & Canada),http://www.sho.com/gigolos,FALSE
9.90681E+17,https://twitter.com/bobness22/status/990681257473462273,Sun Apr 29 19:56:32 +0000 2018,2018-04-29 19:56:32+00:00,bobness22,@michelleisawolf Thank you for saying what the country has been thinking since November 2016. #WHCA #WHCorrespondentsDinner #whcd,original,,WHCA WHCorrespondentsDinner whcd,,,0,michelleisawolf,,267856525,en,"Hamden, CT",,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.74622E+17,Tue Jun 13 13:37:06 +0000 2017,FALSE,"'I'm a lonely man walking, searching for my home... been a thousand years and here I am I'm still alone.""",4878,49,87,0,"Hamden, CT",Bob LeBarron,2025,,,FALSE
9.90681E+17,https://twitter.com/ToggleWaffle/status/990681233221935105,Sun Apr 29 19:56:26 +0000 2018,2018-04-29 19:56:26+00:00,ToggleWaffle,"RT @chunkled: @michelleisawolf was fucking fantastic.
JFC, make that the last fucking #WHCD.
Everbody gets all dressed up to sit and act li…",retweet,,WHCD,,,0,,,,en,,,9,9.90658E+17,chunkled,887946728,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8.55089E+17,Thu Apr 20 16:02:13 +0000 2017,FALSE,IT'S A TRAP,19055,70,237,0,,Jorje Beeperson,8182,Pacific Time (US & Canada),,FALSE
9.90681E+17,https://twitter.com/sogcomedy/status/990681206248427520,Sun Apr 29 19:56:20 +0000 2018,2018-04-29 19:56:20+00:00,sogcomedy,@michelleisawolf @michelleisawolf you are 100% right but @CNN @MSNBC cant argue the truth of what you said so they took a page out of @FoxNews playbook and hit you with Alternative Facts. #WHCD,reply,,WHCD,,,0,michelleisawolf,9.9061E+17,267856525,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",8.59592E+17,Wed May 03 02:15:28 +0000 2017,FALSE,Comedian. Stand-up Comic. Superstitious Hockey Fan named after a type of Goat,0,53,349,1,,Aram Alimoradi,106,,,FALSE
9.90681E+17,https://twitter.com/jackdorseyzero/status/990681164900745217,Sun Apr 29 19:56:10 +0000 2018,2018-04-29 19:56:10+00:00,jackdorseyzero,"RT @Ark_Momma: @michelleisawolf should be ashamed of herself speaking to another woman like this! This makes my blood boil!  

@PressSec yo…",retweet,,,,,0,,,,en,,,3,9.90588E+17,Ark_Momma,191292799,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.6243E+17,Sat Feb 10 20:56:45 +0000 2018,FALSE,Public Figure Support President Trump 100% I lean so far to the right I have a orthopedic toilet. I could kill you with my booger finger.65 year old #2A #KAG 🇺🇸,18292,6878,7544,7,"Grand Terrace, CA",@JohnMcCainsTumor,13299,Pacific Time (US & Canada),http://www.nra.org,FALSE
9.90681E+17,https://twitter.com/VAikels/status/990681091265544192,Sun Apr 29 19:55:52 +0000 2018,2018-04-29 19:55:52+00:00,VAikels,@michelleisawolf #WHCD 🔥👊🏿😃👍🏾,original,,WHCD,,,0,michelleisawolf,,267856525,und,"San Francisco, CA",,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2152092002,Thu Oct 24 02:46:47 +0000 2013,FALSE,,2341,37,290,0,,v Aikels,361,,,FALSE
